learning_rate,gradient_clip_norm,hidden_size,number_of_layers,dropout_rate,best_val_loss,val_rmse,val_mae,val_directional_accuracy,val_r_squared,val_smape,final_epoch,training_time,eval_set_used,predictions,test_y_actual,normalized_accuracy,normalized_rmse,normalized_r2,composite_score
0.001,0.1,128,2,0.5,3.9886315993287345,1.0656356542507732,0.8508865833282471,54.54545454545454,-4.315376281738281e-05,165.19390869140625,27,0.0,test,"[0.4690609276294708, 0.09894311428070068, 1.4193499088287354, 1.3820034265518188, 0.20086465775966644, 1.8241266012191772, 0.9464196562767029, -0.15286627411842346, 0.7029459476470947, -1.1288046836853027, 0.0767885372042656, 1.2206645011901855, -0.5576222538948059, -0.1186843141913414, 0.8446709513664246, 0.48665979504585266, 0.4176417589187622, -1.204884648323059, 0.659008800983429, -1.0922592878341675, 1.7804124355316162, 0.33397376537323, 0.6397761702537537, -1.1327791213989258, 1.554284691810608, -1.1780458688735962, -0.38461586833000183, -0.36087489128112793, 0.8622547388076782, -0.016672223806381226, 1.5879913568496704, -0.24646742641925812, -0.1069914922118187, -1.9624778032302856, 0.10072185099124908, -0.6818495392799377, -1.5663894414901733, -2.288109540939331, 0.7129998207092285, -0.9518005847930908, 0.6355392336845398, 0.07915915548801422, -0.55543452501297, 0.7574459314346313, -0.13170026242733002, 1.3352731466293335, 1.309122085571289, -1.5869241952896118, 0.121633380651474, -1.654666781425476, 0.22044892609119415, -0.5387516021728516, 2.068434715270996, -0.6439844965934753, 0.6786766052246094, 0.983699381351471, -0.06871671974658966, -1.218947410583496, 1.6244982481002808, -0.04309416189789772, -0.7788875102996826, -1.0480445623397827, -2.7594096660614014, -2.5410377979278564, -0.1111522912979126, 2.1636340618133545, -0.1815541535615921, 0.8504529595375061, 0.4404699504375458, -0.42245355248451233, -0.3971124291419983, -0.28980278968811035, 1.59254789352417, -0.7256470918655396, 1.4283406734466553, -0.6848428249359131, -1.0135979652404785, 0.13514123857021332, 0.05400540307164192, -1.0220321416854858, -1.1187764406204224, 0.611792802810669, 0.6998831629753113, 0.2291581779718399, 0.4385170638561249, -1.654449462890625, 0.3607941269874573, 2.7596123218536377, -0.48626840114593506, 2.0107016563415527, -0.6212302446365356, -1.0200518369674683, -0.5591645240783691, -0.1991671919822693, 0.28053048253059387, -0.8075169920921326, -0.7865414619445801, -0.9595054984092712, -0.9500816464424133, 0.009358476847410202, 0.5226817727088928, -0.39175501465797424, -0.443208783864975, -1.2649366855621338, 0.6867634654045105, -0.7346310019493103, 0.7061098217964172, -0.648671567440033, -0.22035937011241913, 0.6786815524101257, -0.49661070108413696, -0.3644738495349884, -0.06728505343198776, -1.27735435962677, -0.3414470851421356, 0.18550163507461548, 0.9417088031768799, 0.4723583161830902, -0.8014333248138428, 0.0, 0.6281731128692627, 1.1684837341308594, -0.22878941893577576, -0.5081750154495239, 1.9042754173278809, 1.3768774271011353, -0.2608049213886261, -0.10264546424150467, 0.9570339918136597, 0.2493651658296585, 3.016491174697876, 0.4465090334415436, 0.5066002011299133, -0.3997340500354767, 0.9302392601966858, 0.7905179262161255, 0.01749628223478794, 2.470968008041382, 1.8265347480773926, -0.6557400822639465, 0.5299696922302246, -1.6239889860153198, -1.8677653074264526, 2.021139621734619, -0.5892165303230286, -1.8672741651535034, 0.3237806260585785, 2.391240119934082, 0.5698990225791931, -0.2632809579372406, 0.9816445112228394, -0.058964747935533524, 0.8891929984092712, 1.0467820167541504]","[0.09213116778826311, -0.6635612941321425, 1.2561927185327675, -1.8224312903996902, 1.0622254656622707, -0.512843193877389, -1.5887509742053187, -0.7392160186969982, -0.8577793789564574, 0.6245683037056163, -0.1557767515357857, -0.268852336609307, -1.69027976581805, 1.455527669140027, 0.31288049164137455, 0.33964761586896514, -2.348702765426988, -1.4795158916746936, 0.03612716802299429, -0.1265022306586634, 0.4690609357853831, 0.09894311578496297, 1.4193498707891883, 1.3820034225752003, 0.20086465860093605, 1.8241266540980627, 0.946419648980301, -0.15286627180649712, 0.7029459392338513, -1.1288046869115833, 0.07678853668561784, 1.2206644742024981, -0.5576222627435957, -0.11868431369417662, 0.8446709566417052, 0.48665979586790514, 0.41764176977042555, -1.2048846104750646, 0.659008806099954, -1.092259282037712, 1.7804123837115267, 0.3339737595347882, 0.6397761841443488, -1.132779062777605, 1.554284707708896, -1.1780458123167465, -0.38461585874782755, -0.36087488284992253, 0.8622547248388843, -0.01667222411328191, 1.5879913549707316, -0.2464674267708276, -0.10699149203828649, -1.9624777499744082, 0.1007218483673846, -0.681849520770475, -1.5663893941778633, -2.2881096028561188, 0.712999807654581, -0.9518006110049309, 0.6355392562973268, 0.07915915801013296, -0.5554345335363816, 0.7574459324354148, -0.13170026926659514, 1.3352731444784827, 1.3091221325303026, -1.5869242037146767, 0.1216333772897005, -1.6546667735406244, 0.22044892310328718, -0.5387515791153721, 2.0684348305977966, -0.6439844725555338, 0.6786765804490108, 0.983699363877239, -0.06871671804500443, -1.2189474462875092, 1.6244982184332741, -0.043094161408139466, -0.7788875378527785, -1.0480445274700316, -2.759409613995319, -2.541037914843817, -0.11115229006561166, 2.163634089744876, -0.18155415299249666, 0.8504529680721145, 0.4404699467146042, -0.42245355174647903, -0.3971124352228492, -0.2898027748248979, 1.5925479409094279, -0.7256470811214077, 1.4283406552412026, -0.6848428064893993, -1.0135979499358871, 0.13514124314512252, 0.05400540185269322, -1.0220321405139086, -1.118776405053106, 0.6117927869818431, 0.6998831405237493, 0.22915817352129, 0.4385170557176592, -1.6544495017095435, 0.36079413761990836, 2.7596123017402028, -0.4862684052732434, 2.010701759768219, -0.6212302549162046, -1.0200517938320002, -0.5591645160847551, -0.19916718515650603, 0.28053047672182574, -0.8075169770738534, -0.7865414611630267, -0.9595054700257156, -0.9500816622181135, 0.009358476446863393, 0.5226817947687982, -0.39175500154070025, -0.4432087975542395, -1.2649367387949517, 0.6867634775488755, -0.734630981215235, 0.7061098040479907, -0.6486715485917754, -0.22035937060596134, 0.6786815707746503, -0.49661070451315037, -0.3644738352806797, -0.06728505083956646, -1.277354313843287, -0.3414470904275548, 0.18550163972064185, 0.9417088184210984, 0.47235832754883594, -0.8014333438308849, 0.0, 0.628173121452733, 1.1684837477924788, -0.22878942296394975, -0.5081750233162622, 1.9042753854902967, 1.3768774630010652, -0.2608049168325745, -0.10264546228532931, 0.9570340177320317, 0.24936517193415325, 3.016491088604632, 0.4465090468917833, 0.5066002035794043, -0.3997340432620289, 0.930239266231341, 0.7905179507113468, 0.017496282084699947, 2.4709680495030732, 1.8265347977293185, -0.6557400546159051, 0.5299696946840455, -1.6239890021644228, -1.867765274513598, 2.0211395377084767, -0.5892165119007703, -1.867274170527507, 0.32378063726780587, 2.3912400102780706, 0.569899045958839, -0.2632809708000837, 0.981644507942608, -0.05896474921294806, 0.8891930074584756, 1.0467820099535081]",1.0,1.0,1.0,1.0
0.001,0.5,128,2,0.5,3.954592237418348,1.0662585704678154,0.8521512746810913,54.54545454545454,-0.0012125968933105469,163.4324951171875,37,0.0,test,"[0.4690609276294708, 0.09894311428070068, 1.4193499088287354, 1.3820034265518188, 0.20086465775966644, 1.8241266012191772, 0.9464196562767029, -0.15286627411842346, 0.7029459476470947, -1.1288046836853027, 0.0767885372042656, 1.2206645011901855, -0.5576222538948059, -0.1186843141913414, 0.8446709513664246, 0.48665979504585266, 0.4176417589187622, -1.204884648323059, 0.659008800983429, -1.0922592878341675, 1.7804124355316162, 0.33397376537323, 0.6397761702537537, -1.1327791213989258, 1.554284691810608, -1.1780458688735962, -0.38461586833000183, -0.36087489128112793, 0.8622547388076782, -0.016672223806381226, 1.5879913568496704, -0.24646742641925812, -0.1069914922118187, -1.9624778032302856, 0.10072185099124908, -0.6818495392799377, -1.5663894414901733, -2.288109540939331, 0.7129998207092285, -0.9518005847930908, 0.6355392336845398, 0.07915915548801422, -0.55543452501297, 0.7574459314346313, -0.13170026242733002, 1.3352731466293335, 1.309122085571289, -1.5869241952896118, 0.121633380651474, -1.654666781425476, 0.22044892609119415, -0.5387516021728516, 2.068434715270996, -0.6439844965934753, 0.6786766052246094, 0.983699381351471, -0.06871671974658966, -1.218947410583496, 1.6244982481002808, -0.04309416189789772, -0.7788875102996826, -1.0480445623397827, -2.7594096660614014, -2.5410377979278564, -0.1111522912979126, 2.1636340618133545, -0.1815541535615921, 0.8504529595375061, 0.4404699504375458, -0.42245355248451233, -0.3971124291419983, -0.28980278968811035, 1.59254789352417, -0.7256470918655396, 1.4283406734466553, -0.6848428249359131, -1.0135979652404785, 0.13514123857021332, 0.05400540307164192, -1.0220321416854858, -1.1187764406204224, 0.611792802810669, 0.6998831629753113, 0.2291581779718399, 0.4385170638561249, -1.654449462890625, 0.3607941269874573, 2.7596123218536377, -0.48626840114593506, 2.0107016563415527, -0.6212302446365356, -1.0200518369674683, -0.5591645240783691, -0.1991671919822693, 0.28053048253059387, -0.8075169920921326, -0.7865414619445801, -0.9595054984092712, -0.9500816464424133, 0.009358476847410202, 0.5226817727088928, -0.39175501465797424, -0.443208783864975, -1.2649366855621338, 0.6867634654045105, -0.7346310019493103, 0.7061098217964172, -0.648671567440033, -0.22035937011241913, 0.6786815524101257, -0.49661070108413696, -0.3644738495349884, -0.06728505343198776, -1.27735435962677, -0.3414470851421356, 0.18550163507461548, 0.9417088031768799, 0.4723583161830902, -0.8014333248138428, 0.0, 0.6281731128692627, 1.1684837341308594, -0.22878941893577576, -0.5081750154495239, 1.9042754173278809, 1.3768774271011353, -0.2608049213886261, -0.10264546424150467, 0.9570339918136597, 0.2493651658296585, 3.016491174697876, 0.4465090334415436, 0.5066002011299133, -0.3997340500354767, 0.9302392601966858, 0.7905179262161255, 0.01749628223478794, 2.470968008041382, 1.8265347480773926, -0.6557400822639465, 0.5299696922302246, -1.6239889860153198, -1.8677653074264526, 2.021139621734619, -0.5892165303230286, -1.8672741651535034, 0.3237806260585785, 2.391240119934082, 0.5698990225791931, -0.2632809579372406, 0.9816445112228394, -0.058964747935533524, 0.8891929984092712, 1.0467820167541504]","[0.09213116778826311, -0.6635612941321425, 1.2561927185327675, -1.8224312903996902, 1.0622254656622707, -0.512843193877389, -1.5887509742053187, -0.7392160186969982, -0.8577793789564574, 0.6245683037056163, -0.1557767515357857, -0.268852336609307, -1.69027976581805, 1.455527669140027, 0.31288049164137455, 0.33964761586896514, -2.348702765426988, -1.4795158916746936, 0.03612716802299429, -0.1265022306586634, 0.4690609357853831, 0.09894311578496297, 1.4193498707891883, 1.3820034225752003, 0.20086465860093605, 1.8241266540980627, 0.946419648980301, -0.15286627180649712, 0.7029459392338513, -1.1288046869115833, 0.07678853668561784, 1.2206644742024981, -0.5576222627435957, -0.11868431369417662, 0.8446709566417052, 0.48665979586790514, 0.41764176977042555, -1.2048846104750646, 0.659008806099954, -1.092259282037712, 1.7804123837115267, 0.3339737595347882, 0.6397761841443488, -1.132779062777605, 1.554284707708896, -1.1780458123167465, -0.38461585874782755, -0.36087488284992253, 0.8622547248388843, -0.01667222411328191, 1.5879913549707316, -0.2464674267708276, -0.10699149203828649, -1.9624777499744082, 0.1007218483673846, -0.681849520770475, -1.5663893941778633, -2.2881096028561188, 0.712999807654581, -0.9518006110049309, 0.6355392562973268, 0.07915915801013296, -0.5554345335363816, 0.7574459324354148, -0.13170026926659514, 1.3352731444784827, 1.3091221325303026, -1.5869242037146767, 0.1216333772897005, -1.6546667735406244, 0.22044892310328718, -0.5387515791153721, 2.0684348305977966, -0.6439844725555338, 0.6786765804490108, 0.983699363877239, -0.06871671804500443, -1.2189474462875092, 1.6244982184332741, -0.043094161408139466, -0.7788875378527785, -1.0480445274700316, -2.759409613995319, -2.541037914843817, -0.11115229006561166, 2.163634089744876, -0.18155415299249666, 0.8504529680721145, 0.4404699467146042, -0.42245355174647903, -0.3971124352228492, -0.2898027748248979, 1.5925479409094279, -0.7256470811214077, 1.4283406552412026, -0.6848428064893993, -1.0135979499358871, 0.13514124314512252, 0.05400540185269322, -1.0220321405139086, -1.118776405053106, 0.6117927869818431, 0.6998831405237493, 0.22915817352129, 0.4385170557176592, -1.6544495017095435, 0.36079413761990836, 2.7596123017402028, -0.4862684052732434, 2.010701759768219, -0.6212302549162046, -1.0200517938320002, -0.5591645160847551, -0.19916718515650603, 0.28053047672182574, -0.8075169770738534, -0.7865414611630267, -0.9595054700257156, -0.9500816622181135, 0.009358476446863393, 0.5226817947687982, -0.39175500154070025, -0.4432087975542395, -1.2649367387949517, 0.6867634775488755, -0.734630981215235, 0.7061098040479907, -0.6486715485917754, -0.22035937060596134, 0.6786815707746503, -0.49661070451315037, -0.3644738352806797, -0.06728505083956646, -1.277354313843287, -0.3414470904275548, 0.18550163972064185, 0.9417088184210984, 0.47235832754883594, -0.8014333438308849, 0.0, 0.628173121452733, 1.1684837477924788, -0.22878942296394975, -0.5081750233162622, 1.9042753854902967, 1.3768774630010652, -0.2608049168325745, -0.10264546228532931, 0.9570340177320317, 0.24936517193415325, 3.016491088604632, 0.4465090468917833, 0.5066002035794043, -0.3997340432620289, 0.930239266231341, 0.7905179507113468, 0.017496282084699947, 2.4709680495030732, 1.8265347977293185, -0.6557400546159051, 0.5299696946840455, -1.6239890021644228, -1.867765274513598, 2.0211395377084767, -0.5892165119007703, -1.867274170527507, 0.32378063726780587, 2.3912400102780706, 0.569899045958839, -0.2632809708000837, 0.981644507942608, -0.05896474921294806, 0.8891930074584756, 1.0467820099535081]",1.0,0.9977171599211775,0.9979757511077656,0.9989102981979063
0.001,0.3,128,1,0.35,3.900850079276345,1.093123828937477,0.8829621076583862,53.896103896103895,-0.05230104923248291,155.73275756835938,50,0.0,test,"[0.4690609276294708, 0.09894311428070068, 1.4193499088287354, 1.3820034265518188, 0.20086465775966644, 1.8241266012191772, 0.9464196562767029, -0.15286627411842346, 0.7029459476470947, -1.1288046836853027, 0.0767885372042656, 1.2206645011901855, -0.5576222538948059, -0.1186843141913414, 0.8446709513664246, 0.48665979504585266, 0.4176417589187622, -1.204884648323059, 0.659008800983429, -1.0922592878341675, 1.7804124355316162, 0.33397376537323, 0.6397761702537537, -1.1327791213989258, 1.554284691810608, -1.1780458688735962, -0.38461586833000183, -0.36087489128112793, 0.8622547388076782, -0.016672223806381226, 1.5879913568496704, -0.24646742641925812, -0.1069914922118187, -1.9624778032302856, 0.10072185099124908, -0.6818495392799377, -1.5663894414901733, -2.288109540939331, 0.7129998207092285, -0.9518005847930908, 0.6355392336845398, 0.07915915548801422, -0.55543452501297, 0.7574459314346313, -0.13170026242733002, 1.3352731466293335, 1.309122085571289, -1.5869241952896118, 0.121633380651474, -1.654666781425476, 0.22044892609119415, -0.5387516021728516, 2.068434715270996, -0.6439844965934753, 0.6786766052246094, 0.983699381351471, -0.06871671974658966, -1.218947410583496, 1.6244982481002808, -0.04309416189789772, -0.7788875102996826, -1.0480445623397827, -2.7594096660614014, -2.5410377979278564, -0.1111522912979126, 2.1636340618133545, -0.1815541535615921, 0.8504529595375061, 0.4404699504375458, -0.42245355248451233, -0.3971124291419983, -0.28980278968811035, 1.59254789352417, -0.7256470918655396, 1.4283406734466553, -0.6848428249359131, -1.0135979652404785, 0.13514123857021332, 0.05400540307164192, -1.0220321416854858, -1.1187764406204224, 0.611792802810669, 0.6998831629753113, 0.2291581779718399, 0.4385170638561249, -1.654449462890625, 0.3607941269874573, 2.7596123218536377, -0.48626840114593506, 2.0107016563415527, -0.6212302446365356, -1.0200518369674683, -0.5591645240783691, -0.1991671919822693, 0.28053048253059387, -0.8075169920921326, -0.7865414619445801, -0.9595054984092712, -0.9500816464424133, 0.009358476847410202, 0.5226817727088928, -0.39175501465797424, -0.443208783864975, -1.2649366855621338, 0.6867634654045105, -0.7346310019493103, 0.7061098217964172, -0.648671567440033, -0.22035937011241913, 0.6786815524101257, -0.49661070108413696, -0.3644738495349884, -0.06728505343198776, -1.27735435962677, -0.3414470851421356, 0.18550163507461548, 0.9417088031768799, 0.4723583161830902, -0.8014333248138428, 0.0, 0.6281731128692627, 1.1684837341308594, -0.22878941893577576, -0.5081750154495239, 1.9042754173278809, 1.3768774271011353, -0.2608049213886261, -0.10264546424150467, 0.9570339918136597, 0.2493651658296585, 3.016491174697876, 0.4465090334415436, 0.5066002011299133, -0.3997340500354767, 0.9302392601966858, 0.7905179262161255, 0.01749628223478794, 2.470968008041382, 1.8265347480773926, -0.6557400822639465, 0.5299696922302246, -1.6239889860153198, -1.8677653074264526, 2.021139621734619, -0.5892165303230286, -1.8672741651535034, 0.3237806260585785, 2.391240119934082, 0.5698990225791931, -0.2632809579372406, 0.9816445112228394, -0.058964747935533524, 0.8891929984092712, 1.0467820167541504]","[0.09213116778826311, -0.6635612941321425, 1.2561927185327675, -1.8224312903996902, 1.0622254656622707, -0.512843193877389, -1.5887509742053187, -0.7392160186969982, -0.8577793789564574, 0.6245683037056163, -0.1557767515357857, -0.268852336609307, -1.69027976581805, 1.455527669140027, 0.31288049164137455, 0.33964761586896514, -2.348702765426988, -1.4795158916746936, 0.03612716802299429, -0.1265022306586634, 0.4690609357853831, 0.09894311578496297, 1.4193498707891883, 1.3820034225752003, 0.20086465860093605, 1.8241266540980627, 0.946419648980301, -0.15286627180649712, 0.7029459392338513, -1.1288046869115833, 0.07678853668561784, 1.2206644742024981, -0.5576222627435957, -0.11868431369417662, 0.8446709566417052, 0.48665979586790514, 0.41764176977042555, -1.2048846104750646, 0.659008806099954, -1.092259282037712, 1.7804123837115267, 0.3339737595347882, 0.6397761841443488, -1.132779062777605, 1.554284707708896, -1.1780458123167465, -0.38461585874782755, -0.36087488284992253, 0.8622547248388843, -0.01667222411328191, 1.5879913549707316, -0.2464674267708276, -0.10699149203828649, -1.9624777499744082, 0.1007218483673846, -0.681849520770475, -1.5663893941778633, -2.2881096028561188, 0.712999807654581, -0.9518006110049309, 0.6355392562973268, 0.07915915801013296, -0.5554345335363816, 0.7574459324354148, -0.13170026926659514, 1.3352731444784827, 1.3091221325303026, -1.5869242037146767, 0.1216333772897005, -1.6546667735406244, 0.22044892310328718, -0.5387515791153721, 2.0684348305977966, -0.6439844725555338, 0.6786765804490108, 0.983699363877239, -0.06871671804500443, -1.2189474462875092, 1.6244982184332741, -0.043094161408139466, -0.7788875378527785, -1.0480445274700316, -2.759409613995319, -2.541037914843817, -0.11115229006561166, 2.163634089744876, -0.18155415299249666, 0.8504529680721145, 0.4404699467146042, -0.42245355174647903, -0.3971124352228492, -0.2898027748248979, 1.5925479409094279, -0.7256470811214077, 1.4283406552412026, -0.6848428064893993, -1.0135979499358871, 0.13514124314512252, 0.05400540185269322, -1.0220321405139086, -1.118776405053106, 0.6117927869818431, 0.6998831405237493, 0.22915817352129, 0.4385170557176592, -1.6544495017095435, 0.36079413761990836, 2.7596123017402028, -0.4862684052732434, 2.010701759768219, -0.6212302549162046, -1.0200517938320002, -0.5591645160847551, -0.19916718515650603, 0.28053047672182574, -0.8075169770738534, -0.7865414611630267, -0.9595054700257156, -0.9500816622181135, 0.009358476446863393, 0.5226817947687982, -0.39175500154070025, -0.4432087975542395, -1.2649367387949517, 0.6867634775488755, -0.734630981215235, 0.7061098040479907, -0.6486715485917754, -0.22035937060596134, 0.6786815707746503, -0.49661070451315037, -0.3644738352806797, -0.06728505083956646, -1.277354313843287, -0.3414470904275548, 0.18550163972064185, 0.9417088184210984, 0.47235832754883594, -0.8014333438308849, 0.0, 0.628173121452733, 1.1684837477924788, -0.22878942296394975, -0.5081750233162622, 1.9042753854902967, 1.3768774630010652, -0.2608049168325745, -0.10264546228532931, 0.9570340177320317, 0.24936517193415325, 3.016491088604632, 0.4465090468917833, 0.5066002035794043, -0.3997340432620289, 0.930239266231341, 0.7905179507113468, 0.017496282084699947, 2.4709680495030732, 1.8265347977293185, -0.6557400546159051, 0.5299696946840455, -1.6239890021644228, -1.867765274513598, 2.0211395377084767, -0.5892165119007703, -1.867274170527507, 0.32378063726780587, 2.3912400102780706, 0.569899045958839, -0.2632809708000837, 0.981644507942608, -0.05896474921294806, 0.8891930074584756, 1.0467820099535081]",0.9444444444444449,0.8992623644212517,0.9095441374987052,0.9239097590483389
0.001,0.5,96,1,0.5,3.935488619587638,1.0687331081193194,0.8542413115501404,52.5974025974026,-0.005865216255187988,158.8019256591797,40,0.0,test,"[0.4690609276294708, 0.09894311428070068, 1.4193499088287354, 1.3820034265518188, 0.20086465775966644, 1.8241266012191772, 0.9464196562767029, -0.15286627411842346, 0.7029459476470947, -1.1288046836853027, 0.0767885372042656, 1.2206645011901855, -0.5576222538948059, -0.1186843141913414, 0.8446709513664246, 0.48665979504585266, 0.4176417589187622, -1.204884648323059, 0.659008800983429, -1.0922592878341675, 1.7804124355316162, 0.33397376537323, 0.6397761702537537, -1.1327791213989258, 1.554284691810608, -1.1780458688735962, -0.38461586833000183, -0.36087489128112793, 0.8622547388076782, -0.016672223806381226, 1.5879913568496704, -0.24646742641925812, -0.1069914922118187, -1.9624778032302856, 0.10072185099124908, -0.6818495392799377, -1.5663894414901733, -2.288109540939331, 0.7129998207092285, -0.9518005847930908, 0.6355392336845398, 0.07915915548801422, -0.55543452501297, 0.7574459314346313, -0.13170026242733002, 1.3352731466293335, 1.309122085571289, -1.5869241952896118, 0.121633380651474, -1.654666781425476, 0.22044892609119415, -0.5387516021728516, 2.068434715270996, -0.6439844965934753, 0.6786766052246094, 0.983699381351471, -0.06871671974658966, -1.218947410583496, 1.6244982481002808, -0.04309416189789772, -0.7788875102996826, -1.0480445623397827, -2.7594096660614014, -2.5410377979278564, -0.1111522912979126, 2.1636340618133545, -0.1815541535615921, 0.8504529595375061, 0.4404699504375458, -0.42245355248451233, -0.3971124291419983, -0.28980278968811035, 1.59254789352417, -0.7256470918655396, 1.4283406734466553, -0.6848428249359131, -1.0135979652404785, 0.13514123857021332, 0.05400540307164192, -1.0220321416854858, -1.1187764406204224, 0.611792802810669, 0.6998831629753113, 0.2291581779718399, 0.4385170638561249, -1.654449462890625, 0.3607941269874573, 2.7596123218536377, -0.48626840114593506, 2.0107016563415527, -0.6212302446365356, -1.0200518369674683, -0.5591645240783691, -0.1991671919822693, 0.28053048253059387, -0.8075169920921326, -0.7865414619445801, -0.9595054984092712, -0.9500816464424133, 0.009358476847410202, 0.5226817727088928, -0.39175501465797424, -0.443208783864975, -1.2649366855621338, 0.6867634654045105, -0.7346310019493103, 0.7061098217964172, -0.648671567440033, -0.22035937011241913, 0.6786815524101257, -0.49661070108413696, -0.3644738495349884, -0.06728505343198776, -1.27735435962677, -0.3414470851421356, 0.18550163507461548, 0.9417088031768799, 0.4723583161830902, -0.8014333248138428, 0.0, 0.6281731128692627, 1.1684837341308594, -0.22878941893577576, -0.5081750154495239, 1.9042754173278809, 1.3768774271011353, -0.2608049213886261, -0.10264546424150467, 0.9570339918136597, 0.2493651658296585, 3.016491174697876, 0.4465090334415436, 0.5066002011299133, -0.3997340500354767, 0.9302392601966858, 0.7905179262161255, 0.01749628223478794, 2.470968008041382, 1.8265347480773926, -0.6557400822639465, 0.5299696922302246, -1.6239889860153198, -1.8677653074264526, 2.021139621734619, -0.5892165303230286, -1.8672741651535034, 0.3237806260585785, 2.391240119934082, 0.5698990225791931, -0.2632809579372406, 0.9816445112228394, -0.058964747935533524, 0.8891929984092712, 1.0467820167541504]","[0.09213116778826311, -0.6635612941321425, 1.2561927185327675, -1.8224312903996902, 1.0622254656622707, -0.512843193877389, -1.5887509742053187, -0.7392160186969982, -0.8577793789564574, 0.6245683037056163, -0.1557767515357857, -0.268852336609307, -1.69027976581805, 1.455527669140027, 0.31288049164137455, 0.33964761586896514, -2.348702765426988, -1.4795158916746936, 0.03612716802299429, -0.1265022306586634, 0.4690609357853831, 0.09894311578496297, 1.4193498707891883, 1.3820034225752003, 0.20086465860093605, 1.8241266540980627, 0.946419648980301, -0.15286627180649712, 0.7029459392338513, -1.1288046869115833, 0.07678853668561784, 1.2206644742024981, -0.5576222627435957, -0.11868431369417662, 0.8446709566417052, 0.48665979586790514, 0.41764176977042555, -1.2048846104750646, 0.659008806099954, -1.092259282037712, 1.7804123837115267, 0.3339737595347882, 0.6397761841443488, -1.132779062777605, 1.554284707708896, -1.1780458123167465, -0.38461585874782755, -0.36087488284992253, 0.8622547248388843, -0.01667222411328191, 1.5879913549707316, -0.2464674267708276, -0.10699149203828649, -1.9624777499744082, 0.1007218483673846, -0.681849520770475, -1.5663893941778633, -2.2881096028561188, 0.712999807654581, -0.9518006110049309, 0.6355392562973268, 0.07915915801013296, -0.5554345335363816, 0.7574459324354148, -0.13170026926659514, 1.3352731444784827, 1.3091221325303026, -1.5869242037146767, 0.1216333772897005, -1.6546667735406244, 0.22044892310328718, -0.5387515791153721, 2.0684348305977966, -0.6439844725555338, 0.6786765804490108, 0.983699363877239, -0.06871671804500443, -1.2189474462875092, 1.6244982184332741, -0.043094161408139466, -0.7788875378527785, -1.0480445274700316, -2.759409613995319, -2.541037914843817, -0.11115229006561166, 2.163634089744876, -0.18155415299249666, 0.8504529680721145, 0.4404699467146042, -0.42245355174647903, -0.3971124352228492, -0.2898027748248979, 1.5925479409094279, -0.7256470811214077, 1.4283406552412026, -0.6848428064893993, -1.0135979499358871, 0.13514124314512252, 0.05400540185269322, -1.0220321405139086, -1.118776405053106, 0.6117927869818431, 0.6998831405237493, 0.22915817352129, 0.4385170557176592, -1.6544495017095435, 0.36079413761990836, 2.7596123017402028, -0.4862684052732434, 2.010701759768219, -0.6212302549162046, -1.0200517938320002, -0.5591645160847551, -0.19916718515650603, 0.28053047672182574, -0.8075169770738534, -0.7865414611630267, -0.9595054700257156, -0.9500816622181135, 0.009358476446863393, 0.5226817947687982, -0.39175500154070025, -0.4432087975542395, -1.2649367387949517, 0.6867634775488755, -0.734630981215235, 0.7061098040479907, -0.6486715485917754, -0.22035937060596134, 0.6786815707746503, -0.49661070451315037, -0.3644738352806797, -0.06728505083956646, -1.277354313843287, -0.3414470904275548, 0.18550163972064185, 0.9417088184210984, 0.47235832754883594, -0.8014333438308849, 0.0, 0.628173121452733, 1.1684837477924788, -0.22878942296394975, -0.5081750233162622, 1.9042753854902967, 1.3768774630010652, -0.2608049168325745, -0.10264546228532931, 0.9570340177320317, 0.24936517193415325, 3.016491088604632, 0.4465090468917833, 0.5066002035794043, -0.3997340432620289, 0.930239266231341, 0.7905179507113468, 0.017496282084699947, 2.4709680495030732, 1.8265347977293185, -0.6557400546159051, 0.5299696946840455, -1.6239890021644228, -1.867765274513598, 2.0211395377084767, -0.5892165119007703, -1.867274170527507, 0.32378063726780587, 2.3912400102780706, 0.569899045958839, -0.2632809708000837, 0.981644507942608, -0.05896474921294806, 0.8891930074584756, 1.0467820099535081]",0.8333333333333339,0.9886485667896121,0.9899222944293743,0.9112456955894255
